,0,1,2,3,4,5,6,7,8,9
0,291.44,291.7,289.45,290.17,290.79,290.91,290.67,290.54,290.77,290.84
1,-272.24,-272.74,-270.91,-271.5,-271.87,-271.98,-271.83,-271.78,-271.99,-272.0
2,-36.785,-36.679,-36.28,-36.42,-36.652,-36.663,-36.58,-36.504,-36.523,-36.582
3,-0.60811,-0.59836,-0.58791,-0.58653,-0.59543,-0.59624,-0.59343,-0.58988,-0.59075,-0.59261
4,-0.00066409,-0.00065537,-0.00064714,-0.00064973,-0.00065198,-0.00065505,-0.00065187,-0.00064697,-0.00064653,-0.00064995
5,2.0335,2.1082,2.0719,2.0844,2.0731,2.0834,2.0819,2.0838,2.0824,2.0823
6,1.3627,1.2857,1.3223,1.3156,1.3262,1.3189,1.3217,1.3209,1.3227,1.3228
7,0.040499,0.048993,0.043559,0.044207,0.042909,0.044022,0.044292,0.044873,0.044874,0.044613
8,0.0083786,0.004276,0.0066782,0.0063056,0.007017,0.0064721,0.0064155,0.0061289,0.0061557,0.0062169
9,6.0602e-06,-2.3838e-05,-1.5959e-06,-8.6726e-06,-1.1067e-05,-9.8935e-06,-1.4121e-05,-1.333e-05,-1.4015e-05,-1.0571e-05
10,,1.098e-06,1.1234e-06,6.6938e-07,4.953e-06,1.9795e-06,3.2175e-06,2.2028e-06,1.1667e-06,1.9757e-06
